GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID	cors[use_genes]	pvals[use_genes]	wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c	wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c
DDB_G0290179	ube3a	NA	ubiquitin-protein ligase E3A	Q54GG5	-0.126883175806	0.652268592515537	58.9438957023082	62.7279252798792	59.3524047544378	38.8597337808989	40.7414431556783	26.1237806719031	99.0818965936616	91.6871961673897	90.1323104930932	81.4117374586849	73.388653245528	49.0364565853893	81.584074772496	104.216445662445	72.8119101603499	2.65341942149417	2.45795938545475	2.89734223697214	2.30685423074195	1.65543596150039	3.65634689274073	3.0037484967207	2.5862700922845	3.05879301529386	0.775586832936391	0.757945018173542	1.95169777120237	2.65776371767831	2.63249461256405	2.00090821899181
DDB_G0290177	DDB_G0290177	NA	putative transmembrane protein	Q54GG6	0.0563857795711164	0.84179880553827	448.935904746337	332.48104621123	350.243809140634	6546.04784446305	5618.52331860876	1711.35753498157	914.533461591071	678.673185760506	1179.49424500169	98.5895026800835	424.318901947719	326.782743407534	389.389776334449	407.672621380496	747.536883765353	167.833341618525	114.630456604596	117.699018852201	233.591542822669	222.924392684635	176.597462737525	328.453719130686	275.957404663094	224.501401507777	291.282217148765	359.3479710443	275.332370487745	100.669444869182	346.670435248184	219.156467877513
DDB_G0290163	tom1	NA	tom1 protein	Q54GH3	0.232881770933948	0.403562686375834	84.5978747067399	134.801720316875	124.944390411216	77.1341673016434	114.811806787144	24.5509850424679	122.350204347262	54.4397569626488	49.7051223556877	56.2215282754863	397.580010572485	68.1798379846325	299.152739581166	60.8488425829342	301.689461463068	34.5448156399873	42.3033559455045	39.7612214654886	49.255059486956	55.0420306736088	63.6237237497066	72.9039518735045	59.9437536667677	59.1784020026232	115.986557874599	93.2867144321348	86.8439030096301	112.964249557204	99.5555530741412	96.2727873222136
DDB_G0290153	DDB_G0290153	NA	major facilitator superfamily protein	Q54GH6	0.51074059191406	0.0517114158736686	2.98785736917794	2.50409828054301	3.11794804413713	1.44891298478207	1.0421566771586	1.02547346971289	1.17287608509212	1.45463592591388	1.50196396773972	199.349656522723	116.532406675844	77.6787945586594	489.234721891078	529.564410377756	555.440562621831	3.03637781516594	3.22450838749041	3.22865909145153	2.56241932879131	1.75203891319815	2.31711732894232	1.59864640952569	3.7379242092085	2.9597424215732	3.37291587692797	0.629966790632561	2.50736698874378	22.9469023052071	7.90817185897993	11.6997894380352
DDB_G0290147	DDB_G0290147	NA	50S ribosomal protein L30	Q54GH8	0.00026586837239465	0.999249700390657	33.4295414334333	32.3454207508835	48.2869775350365	18.1964996036745	13.8043509855666	14.371199247968	19.5917171768508	22.7406486365982	50.2315236138451	25.4723195238178	18.3193710396547	33.8185133707773	15.9456204744221	31.8606469251612	29.5463066281266	86.8667039315912	78.6410024118475	84.4954510170204	72.8594182598976	72.7343381404157	104.140939178769	93.1146898807751	86.9589099800804	74.9408299586537	74.8729264227428	75.4083255737075	86.9096049490765	67.6062260637512	75.2115807270133	76.3709368905331
DDB_G0290139	DDB_G0290139	NA	peptidase S28 family protein	Q54GI7	0.288506011034118	0.297027834661519	201.932093485346	163.491799142307	198.108958866444	109.083119157702	88.5644118476801	131.279532732488	164.66581319919	149.212066910998	131.559306498911	45.2524747739671	67.2458868015854	83.5914029704501	33.3326366330511	92.5536767108918	91.9686617216196	16.7139321707526	14.8190267041143	14.2847080768562	16.2927646033123	16.3835941265977	13.877547787294	1.81157615862431	12.2847420050331	10.0752151647891	5.75171531148692	8.91087446765911	7.23370050300282	6.22690482437498	2.90753964243854	4.84277858212186
DDB_G0290123	phbA	NA	Prohibitin	Q54GI9	0.281657036303143	0.309153936055954	250.809533483223	205.183583057476	269.001468825528	172.948299761641	151.022133740755	121.406216144349	321.690853844762	373.547470844949	750.013712186961	300.700985660825	144.788970872223	220.840966907461	117.235578613449	224.296988418269	120.438441116917	264.08174289984	211.965419091553	213.692029978754	237.150157636091	234.89517090341	228.402374348445	287.999125048462	222.497011554742	245.902021691583	213.672908364279	209.823073830264	262.217342825321	207.381500661088	292.804202107803	234.741423330522
DDB_G0290121	purD	NA	phosphoribosylamine-glycine ligase, phosphoribosylformylglycinamide cyclo-ligase	Q54GJ2	0.607593324013709	0.0162801985705758	142.961352487501	177.256393840979	225.37208076994	54.8183746511617	41.9439097141092	15.5508762465188	106.034017941307	99.0512536804369	69.550317810219	82.2691482836536	92.322785928708	40.6036142062933	29.4259670539775	179.854241052984	82.1250485882087	225.778964336253	218.799011485115	209.362900353323	206.478810106066	217.786577351288	178.912160256698	208.560211495077	188.249956021309	180.967886593986	205.301012097241	197.188298947154	178.930658337143	181.392415843925	214.490543043361	176.067167254667
DDB_G0290111	adhfe1	NA	iron-containing alcohol dehydrogenase, alcohol dehydrogenase iron-containing 1	Q54GJ7	0.701939805655933	0.0035331446117245	98.5696332328666	51.2848666487692	49.0443117989225	52.8722154968833	56.7856420502264	64.9622156906306	18.4210292333952	22.2069471128209	7.2184794336933	4.79904812860842	11.5249663594284	9.63243517838587	20.3805695821307	24.7829528956657	25.8325860124666	75.0172918672565	67.7930538981513	64.0322648271177	67.4594188386219	70.7540009327727	67.6468661512144	53.9261605422993	66.7235029478279	63.9329461700463	37.5660551228037	39.7749772247173	54.528756068142	50.8425230686929	46.1712594901087	44.2514518836294
DDB_G0290109	DDB_G0290109	NA	NA	Q54GJ9	-0.177551834590364	0.526694460657671	21.1855965302162	17.8827328782292	25.9869922362891	124.587232561135	106.978822178058	16.0314801952707	54.0702242631967	67.8873266916369	70.4451894420814	35.436410853767	18.9698509496569	12.2987513708405	28.1589299477033	55.0739681243508	23.0030214754183	2.15969663668799	72.6293078536199	67.7298260526937	2.24664683712013	101.767261661231	108.738628601876	132.347668110963	146.704549623078	149.759476254801	150.302265987892	161.66432507288	137.635274647362	134.906273437316	128.07354361067	118.270756184806
DDB_G0290091	rpl22a	rpl22	S60 ribosomal protein L22	Q54GK6	-0.388188289298467	0.152769725648394	254.64122459851	405.98053740148	304.300450005184	222.833757343826	278.857394323499	282.480949443401	79.3960071101173	71.9429231192384	88.8689682924972	43.9811233263449	140.163857346923	174.558057209258	84.0124633997479	53.4887023699512	112.068451972969	801.557117171044	696.067345844004	696.768123733936	752.788043320805	695.601174727518	560.576570727915	977.616029093092	807.237584539067	685.296904591115	750.842253963496	703.887103004219	588.320345519928	640.853245679443	922.302156013727	558.668562617196
DDB_G0290085	DDB_G0290085	NA	Glycerophosphodiester phosphodiesterase GDE1	Q54GL1	0.498404598619637	0.0586295494177621	187.352964820195	173.442109047283	159.822755180227	99.1254434920712	78.7387909931375	19.6577845087857	51.551816115136	76.1052389300768	46.8625506689418	53.3536155483084	57.2006340119917	17.9214635566303	59.7989156719309	129.636682109985	92.5580991073397	45.7803922922921	42.1407446847503	50.5063382705414	49.2477343953764	48.1438619480648	37.6901532916673	44.7007930651769	43.1624923346365	45.4370334067689	40.9573160385092	42.9864740124009	36.3732434763143	38.7398450123364	41.5079201589827	34.4439938269911
DDB_G0290083	DDB_G0290083	NA	phenylacetic acid degradation-related protein	Q54GL4	-0.324337250255339	0.238239001003545	13.5670523263172	14.3660867989125	23.1677337867093	27.020107060224	15.1789282955055	16.555772432421	25.2675381261597	28.5044376858529	40.7562511553559	58.0841911975078	31.906541753763	43.0268508988253	48.3607653025422	48.5064171136276	43.8701957502788	41.3639011088355	25.2676843608192	22.232143752471	2.1683769917403	35.7258452107828	23.5948404577385	35.0817978616795	28.3283091522465	26.4607981869254	1.91206281698841	33.250201409392	25.4701600502262	12.9202136097584	44.7502688694275	30.7185925534656
DDB_G0290081	sort1	VPS10	PDZ domain-containing protein, sortilin	Q54GL5	0.57119933464249	0.026136825138874	698.04233275276	551.984462983788	607.6443229699	991.905507318656	880.379849191052	923.371901640609	1105.07732023827	1162.02893532303	1331.72584988457	588.050206391782	793.749163010725	732.618117174073	461.748327808927	971.103575733736	1012.95869346036	105.092462073974	97.3331394907616	92.8380085013957	109.786965847611	108.633096758854	90.0211998886082	103.496694030916	101.20288745876	108.380402234335	88.7168685564453	89.6699311903789	101.685032531187	76.0232607619873	124.720541999305	87.3071437883991
DDB_G0290055	uap1	NA	UDP-N-acetylglucosamine pyrophosphorylase, UDP-N-acetylgalactosamine pyrophosphorylase	Q54GN5	-0.57953443164018	0.0235591641331351	20.344354750986	19.7736304249397	27.1651657150033	18.7480089266326	15.9692809401087	12.3176311330246	27.005703596144	29.4650440591246	41.1247363558159	158.755882065649	75.9180253303289	95.5619993758857	176.713279482375	283.572806204074	175.196944578002	47.9635819619826	66.2932020071879	41.1268321935822	37.2451860694852	44.3151035345507	63.8722376148992	29.8340323658672	32.2706361500504	41.8304916286558	33.4354050494059	41.5118953623477	44.8676378473875	32.5657890019101	30.4509533365735	35.7489574734505
DDB_G0290031	DDB_G0290031	NA	ribosome biogenesis protein	Q54GN8	0.385468044995093	0.155917500759492	162.680581963086	160.705711869533	217.46241091875	62.1164458480038	40.6727307088993	47.7930258354526	86.7028492892138	95.7427652198582	209.622913275913	120.46820405841	77.9415221526679	176.642000227455	44.3837900227097	243.206375219761	117.785980339383	37.0782426195987	38.2248394742246	55.1073150710117	42.6883826541278	41.2852977380464	39.448360981347	36.8409720521733	39.0333543871309	37.4123616507412	19.8680251019524	23.5313724286964	25.4220387945765	2.10615030404897	43.7588885415768	20.6872467968678
DDB_G0290029	DDB_G0290029	NA	C2H2-type zinc finger-containing protein	Q54GN9	0.0713072763742467	0.800628810873268	98.4761767672246	103.955688208549	148.841757490858	20.7917864353234	20.0926215308541	19.0461258918614	40.8751142353066	50.7042954728873	67.4973759138126	46.0507644888576	31.2561104487217	40.7005437882362	16.8255927148957	135.241580560789	42.4555105134584	61.0955946074861	67.9794643742566	69.8341594967059	50.1819604186929	62.2707415643966	82.3269505986331	42.4998989048061	43.8912483686996	40.1284244835348	40.4241758853298	27.7647562391956	50.054435941935	32.7387174119496	30.7935439523812	49.7385975819493
DDB_G0290027	DDB_G0290027	NA	bolA family protein	Q54GP0	-0.294144143315041	0.287258684325325	29.831235620527	30.7864419901603	38.6098362621028	14.9521619486251	8.85490576918026	13.3662720565872	26.2607778803453	29.9987119143244	60.2331056641664	75.3507265429336	36.9654206784418	50.7327118558256	53.9566684698831	46.4115810947002	53.0066461328077	74.3587821022649	73.9920430856392	66.7355871426342	60.2888894128141	68.4372528485573	157.202443753162	66.3390145168341	79.0849925560274	82.3908247864597	62.0816602302691	59.2619291591395	56.1487059751024	84.5890342915318	64.4939845696004	75.5758175868887
DDB_G0290025	DDB_G0290025	NA	DUF298 family protein, DCUN1 domain-containing protein	Q54GP1	0.0810694616110254	0.773948460687031	60.392489377179	44.2863002275804	51.4425317734599	34.5456296522366	36.5499675529093	24.7257404720077	65.8109203302242	83.1491451100006	30.5438208515299	29.0203990577502	29.0879977027859	22.6713306785553	32.4527593173403	40.7498172690598	24.8894050336516	36.3385588801998	33.5975738027609	33.2586150562737	30.0737398726131	42.7595607389479	35.2081195387309	43.8711016725648	35.0497626264785	31.0836892281518	38.9952053611689	37.5144171000949	38.5981656506965	38.5973340949559	34.980087547941	34.4895230111161
DDB_G0290009	spr	SR	sepiapterin reductase	Q54GP3	0.106439968943109	0.705763332963585	61.2803364322862	48.4655458084475	68.6085756669421	69.4469218994627	51.4261513698143	100.829516278643	46.5149831668204	66.3931576863855	75.3932984924711	51.6092129218537	43.686441438275	61.3463925641288	50.89476143815	28.1236771591157	47.0532275389431	119.076708976361	106.432351557725	132.132015532968	111.698478903494	111.835165947519	101.355253807287	101.160394701623	108.497461640101	102.672430172222	99.0652975655632	92.228949470643	94.6662965000607	100.841299189717	113.485748836683	96.6931878068496
DDB_G0290015	grxA	Grx1	glutaredoxin	Q54GP8	0.776458311129634	0.000663628576333931	36.6539541824083	34.1697459645594	52.7047499071928	71.6849828597884	51.1856608871163	77.2383696914739	109.687426741904	117.514726994641	230.889041211872	205.114976066159	136.478219565708	184.008496035809	161.72068325596	118.483491913687	135.469043912475	152.744211318846	192.596449099668	176.317989417255	200.016300250915	182.77144979701	201.200738747214	206.124084326984	191.056571358064	216.792982257898	238.204885435585	257.491660504215	232.185600004309	285.49894712381	211.448398318723	241.213186967848
DDB_G0290001	DDB_G0290001	NA	NA	Q54GQ2	0.61885672568196	0.0139046718383815	97.728524994608	70.7546064323351	101.635994266163	60.6568344307872	52.113266768424	14.4148913482988	37.1506444732443	38.1103086025321	32.0704411128701	11.5153793384806	8.34388869969549	12.9289226876349	9.57392905740383	27.500838538538	18.1689766829193	44.1739928145955	50.8906068755315	72.6912018640662	43.6313679257421	56.4028102549828	40.3428908274445	36.8994023063546	48.1658335899177	37.0005778852197	24.5873560028182	32.0784140440943	20.7879943655804	20.6573677043025	9.77021777376054	19.9344366267018
DDB_G0289999	DDB_G0289999	NA	NA	Q54GQ3	0.0549525137167289	0.845775117965138	53.3831504530652	45.4140354262931	62.1292619749145	19.5914817296656	17.6873812500501	16.599463320704	10.8283291561087	12.1720761724392	11.2746512803101	4.17691312336914	3.71282662263844	7.11099487686067	4.39569901847559	12.607112359475	8.43953082953812	18.7747967853751	19.3976639520269	18.5855813500299	18.4496546117541	22.2247540835428	35.4758068588173	22.5599985605256	20.5043878235134	18.4238896773378	18.9483376705854	22.5007080417872	14.7744619080002	19.1575055114482	21.833615662668	15.443129712398
DDB_G0289997	DDB_G0289997	NA	NA	Q54GQ4	0.960944421486711	1.25463515222874e-08	0.4052322462885	0.253241886565023	0.492802007588304	0.643880912619874	0.545477903575572	0.617234942410897	2.83283252249222	2.86722384998515	2.83666174439139	330.503235492443	197.39960726605	203.05476205762	164.325031221669	99.0078337008469	73.5192379582231	2.32786496801759	2.20812538910676	2.13874312090886	2.27043373767304	2.3681922513026	2.5573585048951	1.60730892457079	2.4177856501354	2.82504698462229	58.8492486981652	46.4611250640757	40.2796299009605	41.2945262792098	36.4580145944873	28.429280053024
DDB_G0289993	DDB_G0289993	NA	acyl-CoA oxidase	Q54GQ6	0.593340631440097	0.0197206805193621	51.654173686984	47.8021749519105	61.5402321302798	104.801644442607	86.4343837102386	38.2254117135606	23.990505251287	21.5665001527157	22.3840832746419	7.90675977312354	10.0068293485765	10.892925043499	7.74289874078916	36.2203430665934	21.8240144391452	41.1803580416304	43.1151817268506	40.1438133909819	47.4722937656333	42.580249321631	47.2342751447131	45.0884183694934	44.8295923505669	47.6075907756796	33.2735454529114	35.4102570116167	38.4640723242853	20.3632747775169	32.9082618376567	30.1479439673085
DDB_G0289991	DDB_G0289991	NA	NA	Q54GQ7	0.763193384666795	0.000932311755691459	142.680984174877	86.708400669256	89.0140855494811	47.0661514513537	54.4151006504045	73.5249443364073	48.2885187309154	53.3724836876942	11.8012765285532	5.53931700082623	14.7054735647066	15.3525492775931	14.3616314532402	29.5392076437226	21.3524072779876	113.530375571628	107.859939879444	93.3556905207107	110.710000002374	100.535853735271	98.8182417671117	76.836403617873	96.4532584030303	96.5428371347308	41.0865575072471	71.670973940363	61.7350404514145	40.2783112455748	61.5658443298993	47.1742084426601
DDB_G0289987	puf118	Pumilio homology domain family member 4	Pumilio-related mRNA-binding protein PUF118	Q54GR0	0.203232601048373	0.467552989098585	44.3643953152929	114.436714106047	109.251199487526	66.2357873266797	98.5617927688095	19.3519555016449	53.5026960876627	16.8696585057835	24.1213581725381	30.912689923728	310.787007023822	54.9006469306248	248.086450592014	43.3542377283978	265.144573138646	23.3469130332186	19.6807570314307	29.3225738813545	22.1530194071424	32.5877746905874	26.708284971779	33.1156539649113	30.5699686118441	30.138360942684	42.2413740154745	36.2928172676827	37.5177568214639	42.9848814045693	33.1338710328693	34.505668111872
DDB_G0289957	DDB_G0289957	NA	NA	Q54GR2	-0.347130008756769	0.204917590705006	25.2982002695646	21.631295934984	28.0067110104648	41.5519711213608	35.4162011986486	58.6275361224489	45.592743296098	49.3168344679924	71.0242238807971	81.7960940488157	83.7229380150086	104.382430909516	95.3449344763448	43.9204139213278	90.1414054814675	12.8842461501616	33.5100244104097	61.4662216712937	25.0323703997558	26.1244756172598	50.991277985457	20.7860687953194	28.9574416719059	31.780356752152	46.978209079665	1.70035154878147	1.69748817850959	8.074924555074	3.0693884899769	48.21568404481
DDB_G0289955	DDB_G0289955	NA	NA	Q54GR3	-0.439921616141466	0.100809739942496	54.3644603198136	44.4521437535904	53.6724492363974	21.8947496515839	27.8920120028379	42.6815675747513	47.3662806562649	54.6532114897087	9.69462121515874	10.1844633936657	26.558513219676	25.8216672828002	14.1504284133651	22.3481031514146	14.1009370392652	126.802662541315	120.228239876339	145.124716786671	125.636757564496	144.222838010884	142.785112556719	133.905929667519	132.465284006627	134.88726982178	147.112428750365	156.686226361405	141.271082796395	171.087294266126	139.111291984511	149.909502877758
DDB_G0289941	DDB_G0289941	NA	Nucleolar protein 12	Q54GS2	-0.245660552314915	0.37748787733816	5.99045743782542	13.403905234947	20.8533380066818	3.71574233695082	4.76109250109868	0.980748332456171	2.26024183031982	3.61968372864282	2.7305652216953	2.09771748897968	13.910378832968	3.179167003974	8.09505337340751	5.6342901449856	16.9898816022862	20.0971798270024	24.1638328187066	24.157798130088	19.0798575651557	23.8902237853191	22.9923681058035	24.7658112457994	23.9914985749772	26.3386237180714	13.6863417638079	11.2786536130367	12.6535347127701	10.9831428332702	9.13166710027792	12.5787376925935
DDB_G0289935	gtf3C5	TFIIIC5	transcription factor IIIC-epsilon subunit	Q54GS8	-0.411524177081086	0.127503091129848	28.9433320932841	32.6771171234849	41.1343275876842	39.8003967740192	37.4432358731501	6.94264127106706	21.046179733674	34.0545416571925	18.1723551019788	20.8597174099924	19.403501444027	7.11099487686067	20.4509637629787	25.9720374881823	24.6536087392529	2.09448642733372	1.90227221494133	2.3267001609324	1.34959140083808	3.53400254632702	2.67467050155374	9.90629170815396	2.14865183358844	11.8400749671675	7.9323216176736	12.6249142367491	6.00768065297364	6.95055051364538	3.30700927563229	1.69818477988058
DDB_G0289925	fmoG	FMO	flavin-containing monooxygenase, N,N-dimethylaniline,NADPH:oxygen oxidoreductase, N-oxide-forming	Q54GT4	0.642635618788046	0.0097732872192355	4.77248101821166	2.60458926976486	4.97916891541301	6.67550901253846	6.44763730801894	6.89893279398254	24.9482810546804	18.364161361864	13.5916651900824	99.3877801987487	76.3516318530723	59.1655028659001	81.584074772496	99.5173720460067	64.3829071962388	2.56257288096066	2.87026358460177	2.95567297826573	1.59493383013526	2.55178543150712	3.55942682347318	1.82302987245178	2.00080996470827	1.64885598340975	5.29804298151782	5.99018249262567	3.67323659453245	16.6600849488542	4.58494365444843	8.48502720506296
DDB_G0289923	agxt	NA	serine-pyruvate transaminase, alanine-glyoxylate aminotransferase	Q54GT6	0.389181592081586	0.151630975613632	307.443786376644	329.595461176191	454.878520216482	313.2308053097	249.071554075893	194.232813225446	179.846923243887	194.676861936233	220.361255738583	337.155523108623	157.218960823477	185.462409605558	354.618252268483	438.471106839541	499.09073255439	572.153343711286	589.809090423072	558.758878524138	522.488162469696	561.732433539547	486.600897942262	568.002550279284	490.019013868592	487.993365710243	541.426775056773	463.498340130184	490.069773573335	471.981825136593	564.206059449335	496.697028492323
DDB_G0289921	DDB_G0289921	NA	NA	Q54GU2	0.333031742102452	0.22515529373002	468.608352303316	508.601200004604	439.437854806758	216.768362531763	161.809640144878	53.6034733887593	115.185272806249	148.358267261466	118.662735063796	47.322113696557	47.1553368790869	46.710160742056	25.6952300703231	96.7998336156846	70.1594294982048	15.7274066793963	8.86683565324857	13.4259989056456	26.1110831737425	17.3818414944335	10.5325303373822	6.88988516946291	17.6815147636774	10.6338583603284	8.70774527011378	10.768844307432	12.8991137614303	9.31556021057529	12.2602462404375	15.047476079416
DDB_G0289893	ccdc124	NA	coiled-coil domain-containing protein 124, DUF1014 family protein	Q54GW3	-0.291705635688628	0.291460196921368	101.747152310947	80.1079824194166	99.2799068908021	46.5796079648824	48.9868883762277	50.3705943024214	95.1092533593357	106.415302853867	53.2320060256957	68.8757851618925	59.8745536329728	60.4255726599074	80.9505819525815	115.652730892664	66.0333435060204	17.5547550942482	20.2373633452218	26.4310560164626	19.7600744647943	22.1752786184228	26.8397976124768	19.0797140972646	16.8604997479561	17.8516766484009	26.6871367449933	28.8117717073183	21.2709397204703	18.1684766759994	20.8918408034807	18.9610574717318
DDB_G0289811	act10	actin10	actin	Q54GX7	0.141497238824828	0.614952251163208	117.821641830555	280.076163140986	197.814449756697	2489.63428809085	2555.7375472071	260.331543388984	186.089621324648	49.4235623197912	83.7629573342116	57.2859072717403	302.331734378477	34.5939570004426	163.550765622789	86.6656652689196	182.270156734027	140.302343909561	197.644963617315	103.175711755474	237.670629446825	282.972545552258	232.15358012699	164.999568936111	261.986193651243	237.977643507739	296.525468864206	243.897764158596	200.576739886858	232.477105478791	186.560912450137	186.081793862475
DDB_G0289835	DDB_G0289835	NA	phosphoglycerate/bisphosphoglycerate mutase family protein	Q54GY0	0.562834458919601	0.0289331656671203	42.5419385214356	28.7962405396663	40.2507575203253	86.5729131306946	58.8813351225738	65.9670262473483	139.943291046491	155.935738054268	207.464716823039	405.038417983158	170.877492642308	277.204323297996	201.313800577668	200.915013650103	115.369293405213	18.6517596779003	23.7809033525849	22.4778870040318	19.4845892981387	17.9647661045844	34.1347531380767	37.6595694386142	23.4314793626303	22.4548656889677	63.3318959943208	60.981061098012	51.4872345963852	75.6740101801222	17.8457369569267	58.4261058772701
DDB_G0289833	DDB_G0289833	NA	Phox domain-containing protein	Q54GY1	0.331787931702608	0.226998759166302	113.616109406665	71.4843034273515	86.5317728304422	155.887330523558	111.616774210694	57.1421617365473	138.027915392863	182.9371316682	238.837518521785	256.559354493595	91.4555747524426	168.500082977157	107.94437647571	236.639043865055	122.324635152361	95.7939823815477	85.2183544599797	20.6359575262489	103.695884428026	62.0157311996956	71.4115515064187	83.9070928519593	65.9860515497042	79.9315131307086	80.6732921659957	42.8233150355496	90.2762697961616	78.8871263644643	72.781540551531	56.4569058772848
DDB_G0289827	rab18	NA	Rab GTPase	Q54GY8	-0.416586664414266	0.122424845504672	49.1775257907855	38.7470998889425	49.5492008540381	113.915993605925	92.5152685458878	75.5782503063442	107.204527689276	117.408001821897	261.156418892667	182.911102415161	94.1294756370171	146.642906851732	98.3012292142868	177.702871080524	98.2166954794468	92.7763597651565	81.8268067605277	69.8810824440727	71.3526278600591	68.0362861473814	56.5941198346676	62.2681791634604	55.2011294596478	68.0833477479629	44.8838107778521	43.9917414481427	56.3201266671094	33.0908472757645	49.8981500442136	41.6037002074419
DDB_G0289823	omt9	NA	O-methyltransferase family 2 protein	Q54GZ0	0.387812351290626	0.153202198193048	51.4672570991041	54.5353684003915	85.1012868207141	169.607464265671	126.664340694127	110.877588096014	27.8215709563077	23.8080411198403	33.5970529074394	59.2077014646541	21.7885457523542	39.7312475048643	26.3287552384502	67.359697249807	33.9083731868876	66.2009826235915	66.1213755006559	60.7912200064763	60.4119999668629	68.5351173243251	66.5438578144231	64.1144294615129	58.3264159514672	61.1768725547659	42.0581913288517	48.3165468757902	46.9937453878426	14.5374133113814	35.5454319308834	26.9097211090405
DDB_G0289849	DDB_G0289849	NA	NA	Q54GZ7	0.509075351805763	0.0526084339921733	27.9619595942053	21.631295934984	30.8679272889645	185.500756835829	143.635781622949	107.120483442351	117.810050114635	103.960620613284	184.198301868142	167.625609146518	81.7717107196568	120.32704529183	108.014764388967	157.151617639815	85.4259028996388	22.4534352213378	26.2059896182992	23.8790998200427	24.8250167540535	28.7465081217596	23.390076589421	30.2833760493444	30.4263916956532	32.5743942663438	38.201767157069	35.4644396431313	34.727319643293	40.0528968652677	42.2637479214983	38.1352302734194
DDB_G0347658	DDB_G0347658	NA	NA	Q54H06	0.723134126629646	0.00231552973129592	760.424071686201	566.478717937473	483.572071735255	1280.51411438405	1315.72687906436	721.493447049632	843.948523896672	1226.38387122958	1377.46902551377	309.186348698146	309.052592138211	403.307001099366	172.701176610387	626.772106595214	390.04554932422	25.0757855249222	29.8094059357476	30.859838514684	30.1458834015929	29.9020499534943	25.3636104322555	27.8784450808821	32.999464120942	36.402907628177	7.02451329509309	14.9408606398602	31.3240855299093	2.19423470198614	9.84466242903253	27.3531014537522
DDB_G0289773	DDB_G0289773	NA	NA	Q54H07	-0.503419086416932	0.0557406221383328	20.4378266281924	18.0486039598392	18.3705102979499	21.18106954155	20.8141761354173	19.788853905717	38.9242048240816	45.7948068497986	53.9689654771295	29.0499661879944	25.4021687998574	28.4873032257232	30.2354604006656	41.485850896156	30.8431449259359	33.2220904433061	40.9964408570294	50.4397137304054	32.863701147887	38.8495503885346	22.4889898720094	28.3121132433233	29.1985829108062	29.9228892723881	26.4309361778894	23.4931705254801	29.180469505591	29.9744984323027	16.1533085329131	25.0601921836429
DDB_G0289769	DDB_G0289769	NA	NA	Q54H09	0.207560045686811	0.457918256827727	12.9125943239499	11.1475383223547	17.1500798218863	1.61596926906749	2.0308652000469	1.68972868828775	4.96963277740717	6.83107295122374	2.09221957390351	0.763112561858797	1.45590191155664	1.5682237001304	1.09632265932218	2.26935681116438	1.87194254283273	2.36503362636371	1.63395731384437	7.32799323516001	1.68184841626254	3.11544428191366	32.3788436364826	4.97343659098103	29.2319346225963	16.1942079191426	1.95301796570581	1.21829443264106	2.28935506414376	1.6533408747046	2.84665083536963	4.19026895344086
DDB_G0289723	abhd	NA	alpha/beta hydrolase fold-1 domain-containing protein, abhydrolase domain-containing protein	Q54H38	0.0475765764134923	0.866290945159027	71.2802684388691	85.7465312570378	123.009038432919	6.44810111120459	8.09849058813717	12.9293412694429	81.8079756208077	96.916745198797	207.938467269189	28.1629509852203	39.2780363778983	166.609994906309	30.904170912098	88.8170551223109	66.504896525582	17.1241945738418	23.1690146791259	25.5642225715221	17.5480601921969	16.2665820515275	9.42189576828889	2.67356550214953	13.1010451585333	12.8377243379122	2.60801888997332	7.21226008029703	10.8793928229221	2.05724799179705	9.38596220949947	2.01844769885731
DDB_G0289721	ap2s1	NA	adaptor-related protein complex 2, sigma 1 subunit, sigma adaptin	Q54H39	-0.148268791203699	0.597947300874236	59.7850147822605	41.4669536732794	72.9842033158265	139.929152024908	95.6072417603243	152.424151336725	105.537438009079	117.728177337003	165.090356122499	105.389642907547	85.3128265381708	134.963125577746	92.4590269595693	63.4531881150535	92.0276054625805	33.5452420194573	37.1439212242669	35.7375993374797	37.1789516292522	43.7968554661729	31.2184931618473	40.4573174876805	42.289116300376	39.5542256253176	41.8792319259869	42.9903997533037	31.5608922866547	40.4030049135493	44.1499303040608	42.0407480848579
DDB_G0289715	DDB_G0289715	NA	NA	Q54H42	0.466609868763796	0.0795385312751801	30.43874608417	22.5601114867133	22.284065219231	22.7706207674952	17.3094051195959	13.4973505476193	11.0767353642579	18.364161361864	17.0667258274817	10.6281148169142	6.68055256146209	7.74143598728524	6.7919691417945	23.8203479471736	9.14739947625336	2.87023128293758	14.4368993563193	2.05420451491718	10.1960010185155	11.1877138376638	9.21460576914833	2.11723291780501	17.0702225773139	12.1895809200606	2.44054060816514	1.72243378561839	2.25300508916464	2.14277362617085	3.94859624816429	6.30475064256505
